probe_name,run_name,model,seed,perturbation,class_idx,class_name,num_samples,acc
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,downsample_x4,5,surprise,99,0.050505050505050504
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,amplitude_noise_0.05,0,anger,99,0.5555555555555556
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,amplitude_noise_0.05,1,disgust,99,0.8484848484848485
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,amplitude_noise_0.05,2,fear,99,0.6666666666666666
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,amplitude_noise_0.05,3,joy,99,0.696969696969697
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,amplitude_noise_0.05,4,sadness,99,0.6161616161616161
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,amplitude_noise_0.05,5,surprise,99,0.6767676767676768
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,amplitude_noise_0.10,0,anger,99,0.5252525252525253
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,amplitude_noise_0.10,1,disgust,99,0.8484848484848485
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,amplitude_noise_0.10,2,fear,99,0.696969696969697
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,amplitude_noise_0.10,3,joy,99,0.7171717171717171
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,amplitude_noise_0.10,4,sadness,99,0.6060606060606061
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,amplitude_noise_0.10,5,surprise,99,0.6464646464646465
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,phase_noise_0.05,0,anger,99,0.5656565656565656
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,phase_noise_0.05,1,disgust,99,0.8383838383838383
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,phase_noise_0.05,2,fear,99,0.6767676767676768
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,phase_noise_0.05,3,joy,99,0.7272727272727273
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,phase_noise_0.05,4,sadness,99,0.6161616161616161
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,phase_noise_0.05,5,surprise,99,0.6565656565656566
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,phase_noise_0.10,0,anger,99,0.5353535353535354
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,phase_noise_0.10,1,disgust,99,0.8585858585858586
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,phase_noise_0.10,2,fear,99,0.696969696969697
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,phase_noise_0.10,3,joy,99,0.7171717171717171
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,phase_noise_0.10,4,sadness,99,0.6060606060606061
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,phase_noise_0.10,5,surprise,99,0.6767676767676768
